Date,Close,Return,SMA_50,SMA_200,Volatility,Tomorrow_Close,Target_Class
2015-11-24,4.311299800872803,0.002931106029965269,4.4806568145751955,4.2286747968196865,0.047349466851997105,4.335599899291992,1
2015-11-25,4.335599899291992,0.005636374073143768,4.474376811981201,4.231541296243668,0.0460197278851596,4.364999771118164,1
2015-11-26,4.364999771118164,0.006781038958639352,4.468590803146363,4.234516295194626,0.0417694753704564,4.420100212097168,1
2015-11-27,4.420100212097168,0.012623240290546178,4.463522806167602,4.237713296413421,0.03281750858222889,4.399099826812744,0
2015-11-30,4.399099826812744,-0.004751110670963676,4.458616800308228,4.240824295282364,0.03294994878262982,4.382500171661377,0
2015-12-01,4.382500171661377,-0.003773420882652312,4.453118801116943,4.243645296096802,0.03288012856733645,4.354899883270264,0
2015-12-02,4.354899883270264,-0.006297840800916665,4.447380800247192,4.246381795406341,0.0329846153754751,4.319499969482422,0
2015-12-03,4.319499969482422,-0.008128754905212365,4.441218795776368,4.248661794662476,0.03366933541449613,4.3615899085998535,1
2015-12-04,4.3615899085998535,0.0097441693285798,4.435626592636108,4.25117374420166,0.033281676705681815,4.366300106048584,1
2015-12-07,4.366300106048584,0.0010799267119183664,4.430808591842651,4.253703244924545,0.03253869016177341,4.381400108337402,1
2015-12-08,4.381400108337402,0.0034583060994595183,4.425750589370727,4.256254745721817,0.030757893889966605,4.367239952087402,0
2015-12-09,4.367239952087402,-0.0032318792851295797,4.42099139213562,4.258625445365905,0.028707126614189327,4.420670032501221,1
2015-12-10,4.420670032501221,0.012234290077942855,4.417948789596558,4.261175495386124,0.03153850752532043,4.43179988861084,1
2015-12-11,4.43179988861084,0.0025176853345287853,4.415060787200928,4.263465994596482,0.03499486537823529,4.510300159454346,1
2015-12-14,4.510300159454346,0.017712954739955933,4.414540786743164,4.266276994943619,0.047413409461546985,4.522500038146973,1
2015-12-15,4.522500038146973,0.0027048928588608856,4.414597587585449,4.269228495359421,0.057908393302657304,4.456699848175049,0
2015-12-16,4.456699848175049,-0.01454951673121141,4.4136935806274415,4.271640994548798,0.06017064111190424,4.398499965667725,0
2015-12-17,4.398499965667725,-0.013058963917248367,4.411555376052856,4.274134494066239,0.059961048056055156,4.369800090789795,0
2015-12-18,4.369800090789795,-0.006524923292473561,4.410141973495484,4.276725994348526,0.059352771182006596,4.338600158691406,0
2015-12-21,4.338600158691406,-0.007139899183065235,4.407007179260254,4.279009845256805,0.056784282936119625,4.336299896240234,0
2015-12-22,4.336299896240234,-0.00053018539783245,4.403931179046631,4.28125534415245,0.05519814591587871,4.346399784088135,1
2015-12-23,4.346399784088135,0.002329148834161021,4.400599174499511,4.2837378430366515,0.05466846271544558,4.339600086212158,0
2015-12-24,4.339600086212158,-0.0015644437267068323,4.397229175567627,4.286199043989182,0.05562658585986114,4.346799850463867,1
2015-12-25,4.346799850463867,0.0016590847333108893,4.395069169998169,4.288713042736053,0.05603479301345538,4.349899768829346,1
2015-12-28,4.349899768829346,0.0007131495518819531,4.392672166824341,4.291211041212082,0.056577245891862415,4.325200080871582,0
2015-12-29,4.325200080871582,-0.005678220021242186,4.389290170669556,4.293852041959763,0.058143096423726975,4.308800220489502,0
2015-12-30,4.308800220489502,-0.0037916998232311316,4.3858601760864255,4.296450543403625,0.06016107498966979,4.327000141143799,1
2015-12-31,4.327000141143799,0.004223895219776397,4.383084182739258,4.298847544193268,0.059787006928742295,4.299499988555908,0
2016-01-01,4.299499988555908,-0.006355477626728501,4.380700178146363,4.3010113441944124,0.06236451812926533,4.303999900817871,1
2016-01-04,4.303999900817871,0.0010466129256752055,4.37763017654419,4.303091644048691,0.0644566001186533,4.360899925231934,1
2016-01-05,4.360899925231934,0.013220266200110853,4.376130170822144,4.305618044137955,0.06449656073868966,4.380099773406982,1
2016-01-06,4.380099773406982,0.004402726158414971,4.3748081684112545,4.3082516932487485,0.06449994896420848,4.3933000564575195,1
2016-01-07,4.3933000564575195,0.0030136946036436463,4.373476171493531,4.31093669295311,0.06373606018250301,4.388800144195557,0
2016-01-08,4.388800144195557,-0.0010242669984147357,4.37137617111206,4.313692194223404,0.06233314125391987,4.4070000648498535,1
2016-01-11,4.4070000648498535,0.004146901215897669,4.371592168807983,4.316568194627762,0.05380535231601014,4.4131999015808105,1
2016-01-12,4.4131999015808105,0.0014068156659234887,4.372772169113159,4.319489693641662,0.04098887137172433,4.377840042114258,0
2016-01-13,4.377840042114258,-0.008012294991189273,4.37313097000122,4.3221048939228055,0.034414209707253736,4.364630222320557,0
2016-01-14,4.364630222320557,-0.003017428610142092,4.372285375595093,4.324593044519425,0.03299492792211346,4.3572998046875,0
2016-01-15,4.3572998046875,-0.00167950485142343,4.372557373046875,4.327115343809128,0.03279534678364535,4.352660179138184,0
2016-01-18,4.352660179138184,-0.0010647937386188966,4.371678581237793,4.32965514421463,0.03261479137890657,4.32480001449585,0
2016-01-19,4.32480001449585,-0.006400721282094235,4.369898586273194,4.331708993911743,0.03304113476848087,4.306700229644775,0
2016-01-20,4.306700229644775,-0.004185114870145945,4.367812595367432,4.333398795127868,0.034636918134751414,4.316199779510498,1
2016-01-21,4.316199779510498,0.0022057606425294196,4.366666593551636,4.334974293708801,0.0354424038520609,4.2895002365112305,0
2016-01-22,4.2895002365112305,-0.006185891377413433,4.365201597213745,4.336411294937133,0.03796082758840987,4.281610012054443,0
2016-01-25,4.281610012054443,-0.001839427444164099,4.3632777976989745,4.337756645679474,0.04069384483875955,4.301700115203857,1
2016-01-26,4.301700115203857,0.004692184270134847,4.3617298030853275,4.3391751456260685,0.04159312171972837,4.313499927520752,1
2016-01-27,4.313499927520752,0.0027430578610512235,4.360674800872803,4.340698645114899,0.04140390804373087,4.276299953460693,0
2016-01-28,4.276299953460693,-0.008624081299437925,4.358966798782348,4.341678645610809,0.04391198303774549,4.264800071716309,0
2016-01-29,4.264800071716309,-0.00268921307427894,4.357328796386719,4.342649145126343,0.046240026845609704,4.208000183105469,0
2016-02-01,4.208000183105469,-0.013318300425741114,4.355514802932739,4.343056147098541,0.054314036625926605,4.249199867248535,1
2016-02-02,4.249199867248535,0.009790799037622921,4.354272804260254,4.343920645713806,0.05706918157069754,4.255939960479736,1
2016-02-03,4.255939960479736,0.001586202918613333,4.352679605484009,4.344807846546173,0.05789149354165787,4.252999782562256,0
2016-02-04,4.252999782562256,-0.0006908410233186224,4.35043960571289,4.345586845874786,0.05731355094236089,4.245800018310547,0
2016-02-05,4.245800018310547,-0.0016928672983310689,4.346953601837158,4.346274845600128,0.056554619508972635,4.230400085449219,0
2016-02-08,4.230400085449219,-0.0036270980250868723,4.343579607009888,4.346898345947266,0.054010616063404085,4.251800060272217,1
2016-02-09,4.251800060272217,0.005058617244407815,4.340965604782104,4.347645347118378,0.04777095850492124,4.24970006942749,0
2016-02-10,4.24970006942749,-0.0004939063020268364,4.338861608505249,4.348360347747803,0.04396425478868189,4.2389302253723145,0
2016-02-11,4.2389302253723145,-0.0025342598016868667,4.337250213623047,4.349022998809814,0.040804083035657024,4.243500232696533,1
2016-02-12,4.243500232696533,0.0010781039274636584,4.33488842010498,4.349526998996734,0.036976503113633825,4.260200023651123,1
2016-02-15,4.260200023651123,0.003935381180355968,4.332766418457031,4.350053949356079,0.03188262035746851,4.258699893951416,0
2016-02-16,4.258699893951416,-0.0003521265882773239,4.3303124141693115,4.350372447967529,0.028987988977488072,4.258200168609619,0
2016-02-17,4.258200168609619,-0.00011734222984494114,4.328131618499756,4.35081904888153,0.02727401294142536,4.222499847412109,0
2016-02-18,4.222499847412109,-0.008383899249425508,4.324168214797973,4.351223347187042,0.02552876061459704,4.253180027008057,1
2016-02-19,4.253180027008057,0.007265880569480743,4.320595817565918,4.35204354763031,0.024412291553641042,4.210400104522705,0
2016-02-22,4.210400104522705,-0.01005833804675449,4.314597816467285,4.352817897796631,0.025620233300386718,4.153600215911865,0
2016-02-23,4.153600215911865,-0.013490377921525076,4.307219820022583,4.353370897769928,0.03134899845302167,4.1216301918029785,0
2016-02-24,4.1216301918029785,-0.007696943000535805,4.300518426895142,4.35388454914093,0.037915785150305005,4.089680194854736,0
2016-02-25,4.089680194854736,-0.00775178641979668,4.294342031478882,4.354273951053619,0.048716811087880035,4.088910102844238,0
2016-02-26,4.088910102844238,-0.00018830127878133318,4.2887242317199705,4.354422402381897,0.0565777541489953,4.141210079193115,1
2016-02-29,4.141210079193115,0.012790688724728216,4.284776430130005,4.355020453929901,0.05906362370961904,4.127200126647949,0
2016-03-01,4.127200126647949,-0.0033830576757157838,4.280594434738159,4.355435454845429,0.06146876910627481,4.098810195922852,0
2016-03-02,4.098810195922852,-0.006878738576739596,4.275642642974853,4.355622005462647,0.0649261742013903,4.117000102996826,1
2016-03-03,4.117000102996826,0.004437850547963418,4.271190643310547,4.355940506458283,0.06617836608549599,4.124599933624268,1
2016-03-04,4.124599933624268,0.0018459631861338366,4.266746644973755,4.356227006912231,0.06664303437646554,4.128049850463867,1
2016-03-07,4.128049850463867,0.0008364245975653883,4.262309646606445,4.3565361070632935,0.06706395819545921,4.157700061798096,1
2016-03-08,4.157700061798096,0.007182619495473608,4.258959646224976,4.356957106590271,0.0651754421321616,4.137499809265137,0
2016-03-09,4.137499809265137,-0.004858516062417162,4.255533638000489,4.357149105072022,0.06341010194070835,4.10890007019043,0
2016-03-10,4.10890007019043,-0.006912323962085409,4.251171636581421,4.357106106281281,0.06280379889979522,4.1305999755859375,1
2016-03-11,4.1305999755859375,0.005281195703185304,4.2477936363220214,4.357257106304169,0.06041191411543346,4.1296000480651855,0
2016-03-14,4.1296000480651855,-0.00024207803386000482,4.244305639266968,4.3568951559066775,0.05583076854460522,4.099100112915039,0
2016-03-15,4.099100112915039,-0.007385687426179732,4.23906964302063,4.356293807029724,0.0511196545606355,4.100200176239014,1
2016-03-16,4.100200176239014,0.000268367030243688,4.23347165107727,4.355636308193207,0.04446759553070477,4.0914998054504395,0
2016-03-17,4.0914998054504395,-0.002121938055364647,4.2274356460571285,4.354919807910919,0.04070227610274781,4.115900039672852,1
2016-03-18,4.115900039672852,0.005963640567673512,4.2219776439666745,4.354533507823944,0.028735342277496956,4.152279853820801,1
2016-03-21,4.152279853820801,0.008838847833350316,4.216883239746093,4.354158906936646,0.021531599493368865,4.112669944763184,0
2016-03-22,4.112669944763184,-0.009539315858291486,4.210872640609741,4.3533892560005185,0.020139983888730412,4.083099842071533,0
2016-03-23,4.083099842071533,-0.007190001407553548,4.204977836608887,4.352431755065918,0.021627978455383536,4.065299987792969,0
2016-03-24,4.065299987792969,-0.0043593972636079,4.198991231918335,4.3512675046920775,0.023809590543943975,4.067699909210205,1
2016-03-25,4.067699909210205,0.0005903430065290483,4.193199234008789,4.3500575041770935,0.0254709781745495,4.060460090637207,0
2016-03-28,4.060460090637207,-0.0017798310432403097,4.18735523223877,4.348982305526733,0.027336863193773507,4.091400146484375,1
2016-03-29,4.091400146484375,0.007619839908908688,4.18268723487854,4.348336305618286,0.027351565258847518,4.084179878234863,0
2016-03-30,4.084179878234863,-0.001764742628685645,4.178236827850342,4.347691204547882,0.02781933760632957,4.075099945068359,0
2016-03-31,4.075099945068359,-0.0022231961953713686,4.173414831161499,4.34703120470047,0.02866187179766386,4.048399925231934,0
2016-04-01,4.048399925231934,-0.006551991410354896,4.168592824935913,4.346380205154419,0.030999440459213646,4.015999794006348,0
2016-04-04,4.015999794006348,-0.008003194304903039,4.163280620574951,4.345283703804016,0.03579472257746294,4.009799957275391,0
2016-04-05,4.009799957275391,-0.0015437841257387452,4.157442617416382,4.344070653915406,0.03768711658051705,4.006499767303467,0
2016-04-06,4.006499767303467,-0.0008230310756365267,4.151302614212036,4.34307115316391,0.04011692955342517,4.0157999992370605,1
2016-04-07,4.0157999992370605,0.00232128602864079,4.146092615127563,4.34214515209198,0.042230155743831294,4.026000022888184,1
2016-04-08,4.026000022888184,0.002539973019836772,4.141316614151001,4.341335151195526,0.041819399146607254,4.028200149536133,1
2016-04-11,4.028200149536133,0.0005464795418383961,4.1377206134796145,4.340373151302337,0.04066964210744679,4.025899887084961,0
2016-04-12,4.025899887084961,-0.0005710397611292661,4.133254613876343,4.339598701000214,0.04096690488157246,4.042699813842773,1
2016-04-13,4.042699813842773,0.004172961879083559,4.128989810943604,4.339039700031281,0.04029145561990741,4.035699844360352,0
2016-04-14,4.035699844360352,-0.00173150859691662,4.124643812179565,4.338576200008393,0.03999513376084229,4.032100200653076,0
2016-04-15,4.032100200653076,-0.0008919503050519584,4.120369815826416,4.3381828022003175,0.037965186413906046,4.042900085449219,1
2016-04-18,4.042900085449219,0.0026784762924276784,4.116619815826416,4.337700803279876,0.03012610042931874,4.057400226593018,1
2016-04-19,4.057400226593018,0.0035865692540821836,4.112731819152832,4.337500803470611,0.026209931676832565,4.072700023651123,1
2016-04-20,4.072700023651123,0.00377083753232621,4.109191818237305,4.337272803783417,0.025523735260048076,4.0329999923706055,0
2016-04-21,4.0329999923706055,-0.009747840756738846,4.1050732135772705,4.336764903068542,0.025205680694927905,4.055600166320801,1
2016-04-22,4.055600166320801,0.005603812048834422,4.101315212249756,4.336298403739929,0.024737575950864243,4.110599994659424,1
2016-04-25,4.110599994659424,0.0135614523333345,4.098323211669922,4.33612690448761,0.028806991372881365,4.119500160217285,1
2016-04-26,4.119500160217285,0.0021651743223434217,4.095539216995239,4.335754504203797,0.03170321975896266,4.111499786376953,0
2016-04-27,4.111499786376953,-0.0019420739238203977,4.092605209350586,4.3354450035095216,0.03390590293475678,4.0991997718811035,0
2016-04-28,4.0991997718811035,-0.0029916125829811957,4.090139207839965,4.334800503253937,0.035308826295494436,4.107699871063232,1
2016-04-29,4.107699871063232,0.0020735996426513026,4.087229604721069,4.334128003120423,0.03762747405744101,4.079599857330322,0
2016-05-02,4.079599857330322,-0.006840814717467891,4.084613599777222,4.333225252628327,0.037069091391751574,4.111199855804443,1
2016-05-03,4.111199855804443,0.007745857333861128,4.083765592575073,4.332250552177429,0.03740516750015721,4.138430118560791,1
2016-05-04,4.138430118560791,0.006623434450140353,4.08410159111023,4.331418201923371,0.03894696481553232,4.285900115966797,1
2016-05-05,4.285900115966797,0.035634284784610726,4.088025989532471,4.331285202503205,0.0608335994504427,4.241799831390381,0
2016-05-06,4.241799831390381,-0.010289620239193997,4.091083784103393,4.33073920249939,0.06917061657908538,4.219699859619141,0
2016-05-09,4.219699859619141,-0.005210045888468073,4.092653579711914,4.330227701663971,0.07307905813690022,4.23960018157959,1
2016-05-10,4.23960018157959,0.0047160515255806335,4.0949015808105464,4.329774701595307,0.07701337610591373,4.260280132293701,1
2016-05-11,4.260280132293701,0.004877806828097242,4.098130979537964,4.329450101852417,0.08194238739930824,4.264319896697998,1
2016-05-12,4.264319896697998,0.000948239148330865,4.101077375411987,4.329025201797485,0.08505137106517761,4.279200077056885,1
2016-05-13,4.279200077056885,0.0034894615599567747,4.104169378280639,4.328889203071594,0.08736272843376483,4.264100074768066,0
2016-05-16,4.264100074768066,-0.0035286974240297253,4.106890382766724,4.328674204349518,0.08755755036346621,4.2970499992370605,1
2016-05-17,4.2970499992370605,0.00772728685800983,4.109677381515503,4.328602454662323,0.0895047577627142,4.288090229034424,0
2016-05-18,4.288090229034424,-0.002085097963539506,4.112689189910888,4.328393406867981,0.09019382296955632,4.3618998527526855,1
2016-05-19,4.3618998527526855,0.017212703039339194,4.1177491855621335,4.3285389065742494,0.0918877685916138,4.363399982452393,1
2016-05-20,4.363399982452393,0.00034391658459576036,4.122405185699463,4.328300907611847,0.09277235228987904,4.31220006942749,0
2016-05-23,4.31220006942749,-0.011733949037632363,4.126057186126709,4.327706906795502,0.09210736207498303,4.335859775543213,1
2016-05-24,4.335859775543213,0.005486690258985183,4.1307923793792725,4.327032706737518,0.09211199705725862,4.307400226593018,0
2016-05-25,4.307400226593018,-0.006563761381473632,4.134936380386352,4.325923206806183,0.08886472804666083,4.323599815368652,1
2016-05-26,4.323599815368652,0.0037608738272385533,4.139578380584717,4.324594705104828,0.08379511647348549,4.307600021362305,0
2016-05-27,4.307600021362305,-0.003700572367839161,4.143412380218506,4.323245704174042,0.07706984434414137,4.328400135040283,1
2016-05-30,4.328400135040283,0.004828701266326174,4.1469347858428955,4.321754205226898,0.0648373435874871,4.321939945220947,0
2016-05-31,4.321939945220947,-0.0014925121564057786,4.151120185852051,4.320151305198669,0.05251224695853864,4.267889976501465,0
2016-06-01,4.267889976501465,-0.012505950893475282,4.1548159885406495,4.318417255878448,0.039628142118924556,4.245200157165527,0
2016-06-02,4.245200157165527,-0.0053164021239687775,4.158413991928101,4.316983757019043,0.04105877203593721,4.247799873352051,1
2016-06-03,4.247799873352051,0.0006123895435496962,4.162015991210938,4.315794756412506,0.04069702472212728,4.18179988861084,0
2016-06-06,4.18179988861084,-0.015537451553509385,4.16444278717041,4.3142272567749025,0.04489561122766479,4.201099872589111,1
2016-06-07,4.201099872589111,0.0046152337491889295,4.166636781692505,4.312825756072998,0.04789053094536744,4.211130142211914,1
2016-06-08,4.211130142211914,0.0023875341998524924,4.169175786972046,4.311454555988312,0.050571511629271274,4.199900150299072,0
2016-06-09,4.199900150299072,-0.0026667406452898224,4.17167179107666,4.309913055896759,0.05393133622771693,4.185140132904053,0
2016-06-10,4.185140132904053,-0.0035143734057506704,4.174406595230103,4.308173055648804,0.05815004275110219,4.155799865722656,0
2016-06-13,4.155799865722656,-0.0070105817845189655,4.177202596664428,4.305871555805206,0.06419882290761879,4.1508002281188965,0
2016-06-14,4.1508002281188965,-0.001203050619688728,4.180022602081299,4.303469207286835,0.0693380439404324,4.144139766693115,0
2016-06-15,4.144139766693115,-0.0016046210513002146,4.182775402069092,4.301015906333923,0.07410574697408,4.149680137634277,1
2016-06-16,4.149680137634277,0.0013369170088544102,4.185453004837036,4.298356807231903,0.07358459842165031,4.188199996948242,1
2016-06-17,4.188199996948242,0.009282609270198972,4.188697004318238,4.2959978079795835,0.06930731355115814,4.247099876403809,1
2016-06-20,4.247099876403809,0.01406329198664924,4.19307499885559,4.293759307861328,0.06714797221330067,4.257400035858154,1
2016-06-21,4.257400035858154,0.0024252218582312413,4.197705001831054,4.291472308635711,0.06311776377085884,4.268959999084473,1
2016-06-22,4.268959999084473,0.0027152635714178253,4.202230205535889,4.289569108486176,0.06122909533010821,4.271299839019775,1
2016-06-23,4.271299839019775,0.0005481053783134016,4.206942205429077,4.287654106616974,0.05801685354131306,4.165989875793457,0
2016-06-24,4.165989875793457,-0.02465524950139908,4.209619998931885,4.285116555690766,0.056219900614760274,3.953000068664551,0
2016-06-27,3.953000068664551,-0.05112585807432868,4.2078219985961915,4.281659555435181,0.07683104794505238,3.8849000930786133,0
2016-06-28,3.8849000930786133,-0.01722741573565012,4.204371995925904,4.277797055244446,0.0993794552813751,3.8791000843048096,0
2016-06-29,3.8791000843048096,-0.0014929621444157437,4.200499997138977,4.273983556032181,0.11743356538428995,3.8873000144958496,1
2016-06-30,3.8873000144958496,0.002113874355605727,4.1975859975814815,4.270282055139542,0.13024472177668675,3.8385000228881836,0
2016-07-01,3.8385000228881836,-0.012553698306199568,4.193243994712829,4.266268554925919,0.14408790590760678,3.853300094604492,1
2016-07-04,3.853300094604492,0.0038556914492793304,4.188097996711731,4.262499054670334,0.15510215853853576,3.8573999404907227,1
2016-07-05,3.8573999404907227,0.0010639830237908487,4.1828559923172,4.258614553213119,0.16270598571174363,3.789299964904785,0
2016-07-06,3.789299964904785,-0.017654372540191976,4.176411995887756,4.2545350539684295,0.17285419039335304,3.7969698905944824,1
2016-07-07,3.7969698905944824,0.0020241009581540848,4.170367398262024,4.25065590262413,0.17981184342622708,3.788130044937134,0
2016-07-08,3.788130044937134,-0.0023281316186483103,4.163976001739502,4.2467155528068545,0.18549218820266122,3.7441999912261963,0
2016-07-11,3.7441999912261963,-0.011596764944659221,4.1572680044174195,4.242755051851272,0.19305459131143668,3.768699884414673,1
2016-07-12,3.768699884414673,0.006543425363465527,4.150418004989624,4.239000251293183,0.19681813455505714,3.8297998905181885,1
2016-07-13,3.8297998905181885,0.016212489181267165,4.144245400428772,4.235639749765396,0.19613187582000186,3.8050999641418457,0
2016-07-14,3.8050999641418457,-0.006449403906845008,4.134629397392273,4.232138198614121,0.19473591505379673,3.850800037384033,1
2016-07-15,3.850800037384033,0.01201021620268894,4.126809401512146,4.229189847707748,0.1878475850952336,3.9216198921203613,1
2016-07-18,3.9216198921203613,0.01839094579017364,4.120847802162171,4.226321247816085,0.17307373285187821,3.9532299041748047,1
2016-07-19,3.9532299041748047,0.00806044770375558,4.115120396614075,4.223636897802353,0.1542611062097691,3.9899001121520996,1
2016-07-20,3.9899001121520996,0.00927601198669703,4.109712796211243,4.221021398305893,0.130422953148236,4.0894999504089355,1
2016-07-21,4.0894999504089355,0.02496299041509409,4.106216397285461,4.218928397893905,0.10673867257593751,4.0570597648620605,0
2016-07-22,4.0570597648620605,-0.007932555554532095,4.101773591041565,4.216939696073532,0.09345574223242491,4.013299942016602,0
2016-07-25,4.013299942016602,-0.010786092732589236,4.096757588386535,4.214657446146012,0.09694779045559106,3.9784998893737793,0
2016-07-26,3.9784998893737793,-0.008671181607556533,4.09038658618927,4.212078446149826,0.09942902091580277,3.996380090713501,1
2016-07-27,3.996380090713501,0.004494206820886859,4.084552383422851,4.209658846855164,0.10249947188092823,3.988800048828125,0
2016-07-28,3.988800048828125,-0.001896726966233775,4.07709038734436,4.2072738480567935,0.10482177821418906,3.9623000621795654,0
2016-07-29,3.9623000621795654,-0.006643598657281702,4.069068388938904,4.204991847276688,0.1049324016008852,3.9446299076080322,0
2016-08-01,3.9446299076080322,-0.004459570021007719,4.061716985702515,4.202427496910095,0.10470160504393465,3.9407999515533447,0
2016-08-02,3.9407999515533447,-0.0009709291224763161,4.053815789222718,4.19995199561119,0.1043124165589126,3.990799903869629,1
2016-08-03,3.990799903869629,0.012687767187110177,4.04748378276825,4.1976749956607815,0.101693244338379,4.016300201416016,1
2016-08-04,4.016300201416016,0.006389771013490364,4.041337790489197,4.1954569971561435,0.09946967757854339,3.9511499404907227,0
2016-08-05,3.9511499404907227,-0.01622146195703278,4.034208788871765,4.192743746042251,0.09361032746395355,3.9181599617004395,0
2016-08-08,3.9181599617004395,-0.00834946263420866,4.0260039854049685,4.190353544950486,0.0818359270430111,3.8840999603271484,0
2016-08-09,3.8840999603271484,-0.008692856265753224,4.017247185707093,4.188003045320511,0.07197780166465291,3.8603999614715576,0
2016-08-10,3.8603999614715576,-0.0061017994123906405,4.009097385406494,4.185505545139312,0.06947810507493664,3.8501999378204346,0
2016-08-11,3.8501999378204346,-0.0026422193951206596,4.001197381019592,4.18272199511528,0.06491711547134717,3.8336000442504883,0
2016-08-12,3.8336000442504883,-0.004311436766409438,3.992913384437561,4.18017149567604,0.0665050727639163,3.819700002670288,0
2016-08-15,3.819700002670288,-0.0036258455289427394,3.98567138671875,4.17728699684143,0.07295389954535104,3.7904999256134033,0
2016-08-16,3.7904999256134033,-0.007644599585431178,3.977459387779236,4.174170497655869,0.08138941299238384,3.811300039291382,1
2016-08-17,3.811300039291382,0.005487432815240778,3.9694627857208253,4.171171998977661,0.08574688433003214,3.80649995803833,0
2016-08-18,3.80649995803833,-0.0012594341047849067,3.9615947818756103,4.1683369994163515,0.08216295780384132,3.8536999225616455,1
2016-08-19,3.8536999225616455,0.01239983319154958,3.954965977668762,4.165791748762131,0.07681190138091436,3.828700065612793,0
2016-08-22,3.828700065612793,-0.00648723498228021,3.948423981666565,4.16304624915123,0.07488289450808772,3.862799882888794,1
